id,idx,tweet,category,subcategory,target_num
101810111,5460,$JNUG Let&#39;s be realistic here folks......this will have at least a +5-6% day tomorrow....capisce?,Percentage,relative,5
101810111,5460,$JNUG Let&#39;s be realistic here folks......this will have at least a +5-6% day tomorrow....capisce?,Percentage,relative,6
102872124,7197,$AMRS - still above 3.67 so far. would be very interesting to see if it can break above 4 this time.,Monetary,support or resistance,3.67
101565407,6771,$BIDU whoever didn&#39;t load up jan-280 calls they were on sale for $0.88 now they are $1.2 you can still load up for huge home ruy,Monetary,quote,1.2
101782950,5793,$DCIX this went to hades in a hurry 4 2day  ER 2morrow should make this run like a dog with Texas Pete on his butt hole. LOL bully bully,Temporal,date,2
101907083,8872,$TAHO Last small rally T-10 days before positive SC ruling. Do the math. Buy more or live in regret.,Temporal,date,10
102880907,6527,$EGLT Great consolidation today. Expect a small runner after 3:30pm when pros close their stations.,Temporal,time,3
102880907,6527,$EGLT Great consolidation today. Expect a small runner after 3:30pm when pros close their stations.,Temporal,time,30
104963893,1885,$WINS $IMUC $CAPR  &lt;---my trading 12/14/2017 and wishing my long $CYCC $SNAP $BABA for a new bull gain tomorrow :) GL folks,Temporal,date,12
104963893,1885,$WINS $IMUC $CAPR  &lt;---my trading 12/14/2017 and wishing my long $CYCC $SNAP $BABA for a new bull gain tomorrow :) GL folks,Temporal,date,14
104963893,1885,$WINS $IMUC $CAPR  &lt;---my trading 12/14/2017 and wishing my long $CYCC $SNAP $BABA for a new bull gain tomorrow :) GL folks,Temporal,date,2017
104845697,7250,$LTC.X Who cares.. this shit dips 20 percent then will go up 100 percent in a day.. Just HODL!,Percentage,relative,20
104845697,7250,$LTC.X Who cares.. this shit dips 20 percent then will go up 100 percent in a day.. Just HODL!,Percentage,relative,100
35234755,2227,$NUGT ans $JNUG  And $GDX  will probably plunge 1% or so maybe 2 percent and then come right back up with this volatility before close,Percentage,relative,1
35234755,2227,$NUGT ans $JNUG  And $GDX  will probably plunge 1% or so maybe 2 percent and then come right back up with this volatility before close,Percentage,relative,2
97745173,5466,$GPRO just need to break the 9.70 with conviction which is the 50 sma on hourly chart,Monetary,support or resistance,9.70
97745173,5466,$GPRO just need to break the 9.70 with conviction which is the 50 sma on hourly chart,Indicator,Indicator,50
103443965,4683,"$KTOS is in a good position. See the 2 interesting articles. 
 http://www.cnn.com/2017/12/02/politics/russia-china-space-weapons/index.html

http://www.kratostts.com/solutions/satellite-and-space

$BA $LMT $OA $RTN $NOC",Quantity,Quantity,2
104249452,6496,$SAGE really made me work for 500 today. yesterday&#39;s 2.3K was easy.. not today. GL all keep shorting!!,Monetary,money,500
104249452,6496,$SAGE really made me work for 500 today. yesterday&#39;s 2.3K was easy.. not today. GL all keep shorting!!,Monetary,money,2.3
101610144,5799,"$PDLI $3.35 cash per share ($516mill total to Nov. Current report), fda approval, &amp; value-focused board. Mkt = irrational. Back in @ $2.76.",Monetary,money,516
101610144,5799,"$PDLI $3.35 cash per share ($516mill total to Nov. Current report), fda approval, &amp; value-focused board. Mkt = irrational. Back in @ $2.76.",Monetary,quote,2.76
101302379,3042,$CLR $EXAS $SIG $TTWO $NVDA $ATVI $GOOGL $LEA $STM $CNC $QQQ $IBB $ITA $LIT $ROBO                               1 Year outlook,Temporal,date,1
103546943,1489,"$DCIX only $5 million market cap.  $glbs ($32 million),  $drys  ($444 million),  $TOPS ($19 million), $SHIP ($38 million), $ESEA $20 million",Monetary,money,5
103546943,1489,"$DCIX only $5 million market cap.  $glbs ($32 million),  $drys  ($444 million),  $TOPS ($19 million), $SHIP ($38 million), $ESEA $20 million",Monetary,money,32
103546943,1489,"$DCIX only $5 million market cap.  $glbs ($32 million),  $drys  ($444 million),  $TOPS ($19 million), $SHIP ($38 million), $ESEA $20 million",Monetary,money,444
103546943,1489,"$DCIX only $5 million market cap.  $glbs ($32 million),  $drys  ($444 million),  $TOPS ($19 million), $SHIP ($38 million), $ESEA $20 million",Monetary,money,19
103546943,1489,"$DCIX only $5 million market cap.  $glbs ($32 million),  $drys  ($444 million),  $TOPS ($19 million), $SHIP ($38 million), $ESEA $20 million",Monetary,money,38
103546943,1489,"$DCIX only $5 million market cap.  $glbs ($32 million),  $drys  ($444 million),  $TOPS ($19 million), $SHIP ($38 million), $ESEA $20 million",Monetary,money,20
104632393,1453,"Silver cheaper now, in 15s,than when it was 13$ in late 2015. Oil was almost half this price. That&#39;s the greatest mining expense. $SLV $GLD",Monetary,quote,15
104632393,1453,"Silver cheaper now, in 15s,than when it was 13$ in late 2015. Oil was almost half this price. That&#39;s the greatest mining expense. $SLV $GLD",Monetary,quote,13
104632393,1453,"Silver cheaper now, in 15s,than when it was 13$ in late 2015. Oil was almost half this price. That&#39;s the greatest mining expense. $SLV $GLD",Temporal,date,2015.
102257656,8986,"@EdgePointVA Not trading CARA, but bought $ALGN last week.  Don&#39;t own shares on this any more, only deep in the money calls at mid-30.",Monetary,quote,30.
103623358,858,12/04/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=MVRZeoPWlwU $STUDY $MACRO $SPY $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLK $MSFT,Temporal,date,12
103623358,858,12/04/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=MVRZeoPWlwU $STUDY $MACRO $SPY $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLK $MSFT,Temporal,date,04
103623358,858,12/04/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=MVRZeoPWlwU $STUDY $MACRO $SPY $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLK $MSFT,Temporal,date,17
104791566,3781,@TenzinB This group help me! We work together and called out the recent 200% moves! $CHFS $DCIX $CLNT $LMFA $YTEN https://m.facebook.com/groups/139006013361553,Percentage,relative,200
100225527,892,"$BAS $BAS. Nice Break up from discendent channel! Looking for entry near 20/19$. 1st. PT zone 25,60$. Stop zone under 1",Monetary,buy price,20
100225527,892,"$BAS $BAS. Nice Break up from discendent channel! Looking for entry near 20/19$. 1st. PT zone 25,60$. Stop zone under 1",Monetary,buy price,19
102072906,6011,$NAK omg its gone down 12-17c since a couple of days! SKY is falling run for the caves!,Monetary,change,12
102072906,6011,$NAK omg its gone down 12-17c since a couple of days! SKY is falling run for the caves!,Monetary,change,17
104253455,8409,$S Initiated small position one more time for a ride back up over 6.,Monetary,support or resistance,6.
102213368,8362,"$MU Bought some 50 calls for the end of next month, should have got them for the end of this month",Option,exercise price,50
103857566,5268,$BLFS I might buy 100 shares to drive this up to 6 bucks.  The problem is I won&#39;t be able to sell those 100 shares,Quantity,Quantity,100
103857566,5268,$BLFS I might buy 100 shares to drive this up to 6 bucks.  The problem is I won&#39;t be able to sell those 100 shares,Quantity,Quantity,100
99766300,4256,"$HUN shakes off the M&amp;A Clariant fleas, beats earnings 34%, &amp; launches into orbit.  Gotta love it!  Also Long $ANDV $AVGO $RTN.",Percentage,relative,34
95066649,2954,$ETH.X I don&#39;t understand people debating to buy or not.. But one $bit.x $eth.x and one $ltc.x then wait. If wrong you are down $4000 only,Monetary,change,4000
84978190,545,"$UNG down 4 days in row &amp; 1% under Boll Band, but 66% chance decline next 5 days http://www.wingcharts.com/?symbol=UNG $DGAZ $UGAZ",Temporal,date,4
84978190,545,"$UNG down 4 days in row &amp; 1% under Boll Band, but 66% chance decline next 5 days http://www.wingcharts.com/?symbol=UNG $DGAZ $UGAZ",Percentage,relative,1
84978190,545,"$UNG down 4 days in row &amp; 1% under Boll Band, but 66% chance decline next 5 days http://www.wingcharts.com/?symbol=UNG $DGAZ $UGAZ",Percentage,absolute,66
84978190,545,"$UNG down 4 days in row &amp; 1% under Boll Band, but 66% chance decline next 5 days http://www.wingcharts.com/?symbol=UNG $DGAZ $UGAZ",Temporal,date,5
103419932,3076,$PXS or $IPDN... thinking about riding the bull depend on the open... droping racks and let see how it goes. I got to pick 1 ... (pump),Quantity,Quantity,1
102233935,5007,$GILD Good thing the market sets new record highs each day otherwise this PIG would be $10 right now. Target $40; ya&#39;ll been warned.,Monetary,forecast,40
101111746,805,11/10/17 - View today&#39;s Market Outlook here: https://www.youtube.com/watch?v=qnrrHJQovJ8 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLU $XLF $XLK $NVDA,Temporal,date,11
101111746,805,11/10/17 - View today&#39;s Market Outlook here: https://www.youtube.com/watch?v=qnrrHJQovJ8 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLU $XLF $XLK $NVDA,Temporal,date,10
101111746,805,11/10/17 - View today&#39;s Market Outlook here: https://www.youtube.com/watch?v=qnrrHJQovJ8 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLU $XLF $XLK $NVDA,Temporal,date,17
105126142,194,$UA Love Under Armour. It&#39;ll have its $NKE and $FL day. Headed to $20 in the next couple months. Just need 1 good ER,Quantity,Quantity,1
99785986,4184,October 2017 Portfolio Performance Report for US market -- https://diyquantfund.blogspot.sg/2017/11/october-2017-portfolio-performance_1.html #automatictrading $SPY $KCAP $USEG $TST $CLUB $DSWL $RADA,Temporal,date,2017
98376813,9718,"$LC Oppenheimer upgraded 5 days before earnings last quarter.  Would be nice to see something this q, but who knows: https://www.benzinga.com/analyst-ratings/analyst-color/17/08/9872971/analyst-thinks-lending-club-deserves-more-credit-upgrade",Temporal,date,5
100065392,6813,$BABA.Loaing up for single day! 11-11 Buy the call!! Will be green today!,Temporal,date,11
100065392,6813,$BABA.Loaing up for single day! 11-11 Buy the call!! Will be green today!,Temporal,date,11
102108903,8263,$NAK sorry had enough of guesstimate game from three stooges as SA. End of Q4 as per company guidance the rest is noise. Relax its happening,Temporal,date,4
96230685,8923,"$PIR 125 stores closed from hurricanes, this isnt being made up as excuse.  Analysts piling on downside like at a top when they overshoot.",Quantity,Quantity,125
104046563,1994,$CSIQ come on $CSIQ should be above 18. $FSLR up 10 dollars since the last dip.,Monetary,change,10
103033140,419,The cartel smacked $GC_F just before GDP. Sitting at it&#39;s 50DMA. Looking for $DX_F to weaken and gold to move back to 100DMA. ,Indicator,Indicator,50
103033140,419,The cartel smacked $GC_F just before GDP. Sitting at it&#39;s 50DMA. Looking for $DX_F to weaken and gold to move back to 100DMA. ,Indicator,Indicator,100
103634107,5966,$CMCSA banked huge on this today from $35 entry.  700 contracts $37.50 call.  $41.50 Calls active though,Quantity,Quantity,700
103634107,5966,$CMCSA banked huge on this today from $35 entry.  700 contracts $37.50 call.  $41.50 Calls active though,Option,exercise price,37.50
103634107,5966,$CMCSA banked huge on this today from $35 entry.  700 contracts $37.50 call.  $41.50 Calls active though,Option,exercise price,41.50
102411718,3718,$CL_F $USO bears are grasping at straws.  Ignoring breakout on the weekly 2 year was suicide to bet against.,Temporal,date,2
103512874,5433,$AMD anyone who is not concerned with a move from $15.6 to $9.9 in several months either has little $ invested or is an idiot!,Monetary,quote,15.6
103512874,5433,$AMD anyone who is not concerned with a move from $15.6 to $9.9 in several months either has little $ invested or is an idiot!,Monetary,quote,9.9
102321009,4386,$UGAZ $DGAZ Buoyancy test (per yesterday pre-market) followed by 12PM report...could be huge reversal day.,Temporal,time,12
100072927,2177,$NVDA Nice reversal on volume.. Looking for HOD test. Can push $209s.. in some $210 calls $.17 avg $QQQ,Option,exercise price,210
102083368,4950,"$QD $JD $BABA $BZUN Qudian a steal  here before quiet period ends next wk, avg PT over $35! Back up the truck",Monetary,forecast,35
101517885,3253,"$GBPAUD Nearing 2017 High Ahead of UK/Aus Data; #Analysis on $KC_F $JO, $SI_F $SLV @ https://tradablepatterns.com/2017/11/15/gbpaud-nearing-2017-high-ahead-ukaus-data/ #Silver",Temporal,date,2017
103492648,4620,$KTOS Its time to give a fresh look to Kratos / projecting a $14.29 target price / http://usacommercedaily.com/2017/12/04/its-time-to-give-a-fresh-look-to-kratos-defense-security-solutions-inc-ktos-and-arista-networks-inc-anet/ $LMT $BA $NOC $RTN,Monetary,forecast,14.29
101924288,2061,"$BITA 14,000 shares bought on bid, then $25,000 worth of calls bought, then $BITA spikes $1.50. That&#39;s how the big boys make money.",Quantity,Quantity,"14,000"
101924288,2061,"$BITA 14,000 shares bought on bid, then $25,000 worth of calls bought, then $BITA spikes $1.50. That&#39;s how the big boys make money.",Monetary,money,"25,000"
101924288,2061,"$BITA 14,000 shares bought on bid, then $25,000 worth of calls bought, then $BITA spikes $1.50. That&#39;s how the big boys make money.",Monetary,quote,1.50
100589886,2390,"Wow! $TOPS ! Out at 3.20 from 1.21!!! TY RT3 for Mon&#39;s EOD pick! &amp; today&#39;s $RLOG pick scalp .76 to 1.12, .94 to 1.45",Monetary,sell price,3.20
100589886,2390,"Wow! $TOPS ! Out at 3.20 from 1.21!!! TY RT3 for Mon&#39;s EOD pick! &amp; today&#39;s $RLOG pick scalp .76 to 1.12, .94 to 1.45",Monetary,buy price,1.21
100589886,2390,"Wow! $TOPS ! Out at 3.20 from 1.21!!! TY RT3 for Mon&#39;s EOD pick! &amp; today&#39;s $RLOG pick scalp .76 to 1.12, .94 to 1.45",Monetary,quote,1.12
100589886,2390,"Wow! $TOPS ! Out at 3.20 from 1.21!!! TY RT3 for Mon&#39;s EOD pick! &amp; today&#39;s $RLOG pick scalp .76 to 1.12, .94 to 1.45",Monetary,quote,1.45
103780232,6460,$BABA anything under 170 is a GIFT.... WHEN THIS 500 IN 2019 YOU WILL SAY &quot;GODDAMN IT!!!!!!&quot;,Monetary,quote,170
103780232,6460,$BABA anything under 170 is a GIFT.... WHEN THIS 500 IN 2019 YOU WILL SAY &quot;GODDAMN IT!!!!!!&quot;,Temporal,date,2019
101590001,9254,"$PCMI closing my short position. Never traded micro, nay nano caps. Prolly trends LT down another 50%. Was a quiet bear party; food was good",Percentage,relative,50
102223292,5169,$CEI bears are shorting for small 1-2cent profit. Then they will become bulls right before the spike!,Monetary,money,1
102223292,5169,$CEI bears are shorting for small 1-2cent profit. Then they will become bulls right before the spike!,Monetary,money,2
104673839,9853,$UGAZ EIA forecasts expenditures for major home heating fuels will rise this winter with natural gas expenditures forecast to rise by 12%,Percentage,relative,12
105308351,2714,"$FNSR $OCLR Put all information together, the $390 million dollar is prepayment! So $FNSR got the money no matter what.",Monetary,money,390
101036814,4630,"$GLD $SLV Gold still hasnt violated 1 yr wide bullish ascending triangle pattern (as I charted, a few weeks ago)",Temporal,date,1
100182571,1733,"$JWN nibbled 50@38.55. I&#39;m not looking to get rich, maybe catch a bounce. Enough to buy a suit at $jwn. Christmas is coming.",Quantity,Quantity,50
100182571,1733,"$JWN nibbled 50@38.55. I&#39;m not looking to get rich, maybe catch a bounce. Enough to buy a suit at $jwn. Christmas is coming.",Monetary,buy price,38.55
103215735,6096,"$SPY u  see 2 buys of 250,000 shares at MARKET for 60 cents above what it was going for.  

265 dollars a piece.   Wtf?  -150k for laziness",Quantity,Quantity,2
103215735,6096,"$SPY u  see 2 buys of 250,000 shares at MARKET for 60 cents above what it was going for.  

265 dollars a piece.   Wtf?  -150k for laziness",Quantity,Quantity,"250,000"
